"REF_DATE","GEO","DGUID","Assets, liabilities and monetary aggregates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1966-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1966-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1967-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1968-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1969-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1970-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1971-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1972-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1973-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","","..","","","0"
"1974-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","27237","","","","0"
"1974-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","27677","","","","0"
"1974-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","28283","","","","0"
"1974-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","28671","","","","0"
"1974-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","29175","","","","0"
"1974-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","29674","","","","0"
"1974-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","30288","","","","0"
"1974-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","30954","","","","0"
"1974-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","31496","","","","0"
"1974-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","32584","","","","0"
"1974-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","31832","","","","0"
"1974-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","31859","","","","0"
"1975-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","32725","","","","0"
"1975-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","33179","","","","0"
"1975-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","33358","","","","0"
"1975-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","34040","","","","0"
"1975-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","33742","","","","0"
"1975-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","34018","","","","0"
"1975-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","34503","","","","0"
"1975-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","34890","","","","0"
"1975-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","35355","","","","0"
"1975-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","36220","","","","0"
"1975-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","35242","","","","0"
"1975-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","35949","","","","0"
"1976-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","36491","","","","0"
"1976-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","37132","","","","0"
"1976-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","37835","","","","0"
"1976-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","38298","","","","0"
"1976-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","38534","","","","0"
"1976-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","39360","","","","0"
"1976-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","39820","","","","0"
"1976-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","40412","","","","0"
"1976-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","41156","","","","0"
"1976-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","41967","","","","0"
"1976-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","42254","","","","0"
"1976-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","43060","","","","0"
"1977-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","43700","","","","0"
"1977-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","44293","","","","0"
"1977-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","44944","","","","0"
"1977-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","45409","","","","0"
"1977-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","45395","","","","0"
"1977-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","45966","","","","0"
"1977-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","46461","","","","0"
"1977-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","47075","","","","0"
"1977-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","47465","","","","0"
"1977-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","48052","","","","0"
"1977-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","47699","","","","0"
"1977-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","47995","","","","0"
"1978-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","48320","","","","0"
"1978-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","48892","","","","0"
"1978-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","49297","","","","0"
"1978-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","49997","","","","0"
"1978-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","49828","","","","0"
"1978-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","50359","","","","0"
"1978-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","51062","","","","0"
"1978-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","51797","","","","0"
"1978-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","52516","","","","0"
"1978-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","53319","","","","0"
"1978-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","54190","","","","0"
"1978-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","54623","","","","0"
"1979-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","55732","","","","0"
"1979-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","56661","","","","0"
"1979-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","57527","","","","0"
"1979-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","58333","","","","0"
"1979-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","58708","","","","0"
"1979-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","59797","","","","0"
"1979-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","60989","","","","0"
"1979-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","62274","","","","0"
"1979-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","63283","","","","0"
"1979-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","64797","","","","0"
"1979-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","66081","","","","0"
"1979-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","67412","","","","0"
"1980-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","68396","","","","0"
"1980-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","69824","","","","0"
"1980-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","71143","","","","0"
"1980-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","72627","","","","0"
"1980-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","72120","","","","0"
"1980-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","73112","","","","0"
"1980-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","74207","","","","0"
"1980-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","75036","","","","0"
"1980-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","75887","","","","0"
"1980-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","77056","","","","0"
"1980-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","77676","","","","0"
"1980-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","79012","","","","0"
"1981-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","79160","","","","0"
"1981-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","80366","","","","0"
"1981-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","81691","","","","0"
"1981-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","83285","","","","0"
"1981-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","83152","","","","0"
"1981-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","84608","","","","0"
"1981-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","86087","","","","0"
"1981-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","87992","","","","0"
"1981-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","89785","","","","0"
"1981-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","91360","","","","0"
"1981-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","94933","","","","0"
"1981-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","95862","","","","0"
"1982-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","96780","","","","0"
"1982-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","97867","","","","0"
"1982-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","99043","","","","0"
"1982-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","99772","","","","0"
"1982-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","100807","","","","0"
"1982-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","101504","","","","0"
"1982-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","101768","","","","0"
"1982-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","102161","","","","0"
"1982-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","102511","","","","0"
"1982-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","103368","","","","0"
"1982-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","102876","","","","0"
"1982-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","103962","","","","0"
"1983-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","104203","","","","0"
"1983-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","104606","","","","0"
"1983-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","104802","","","","0"
"1983-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","104663","","","","0"
"1983-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","103874","","","","0"
"1983-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","104012","","","","0"
"1983-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","104621","","","","0"
"1983-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","105462","","","","0"
"1983-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","105433","","","","0"
"1983-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","106050","","","","0"
"1983-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","104707","","","","0"
"1983-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","105372","","","","0"
"1984-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","105550","","","","0"
"1984-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","105958","","","","0"
"1984-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","106129","","","","0"
"1984-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","106689","","","","0"
"1984-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","107417","","","","0"
"1984-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","108072","","","","0"
"1984-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","108798","","","","0"
"1984-08","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","109559","","","","0"
"1984-09","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","110263","","","","0"
"1984-10","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","111895","","","","0"
"1984-11","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","110758","","","","0"
"1984-12","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","112587","","","","0"
"1985-01","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","113496","","","","0"
"1985-02","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","114272","","","","0"
"1985-03","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","114728","","","","0"
"1985-04","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","115409","","","","0"
"1985-05","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","116484","","","","0"
"1985-06","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","117083","","","","0"
"1985-07","Canada","2016A000011124","Chartered bank deposits, personal","Dollars","81","millions","6","v41552791","1.54","118005","","","","0"
