Date,Absorption Rate,Absorption Rate growth,Absorption Rate growth lag 1,Absorption Rate growth lag 10,Absorption Rate growth lag 11,Absorption Rate growth lag 12,Absorption Rate growth lag 13,Absorption Rate growth lag 14,Absorption Rate growth lag 15,Absorption Rate growth lag 16,Absorption Rate growth lag 17,Absorption Rate growth lag 18,Absorption Rate growth lag 2,Absorption Rate growth lag 3,Absorption Rate growth lag 4,Absorption Rate growth lag 5,Absorption Rate growth lag 6,Absorption Rate growth lag 7,Absorption Rate growth lag 8,Absorption Rate growth lag 9,Absorption Rate growth12,Absorption Rate growth12 lag 1,Absorption Rate growth12 lag 10,Absorption Rate growth12 lag 11,Absorption Rate growth12 lag 12,Absorption Rate growth12 lag 13,Absorption Rate growth12 lag 14,Absorption Rate growth12 lag 15,Absorption Rate growth12 lag 16,Absorption Rate growth12 lag 17,Absorption Rate growth12 lag 18,Absorption Rate growth12 lag 2,Absorption Rate growth12 lag 3,Absorption Rate growth12 lag 4,Absorption Rate growth12 lag 5,Absorption Rate growth12 lag 6,Absorption Rate growth12 lag 7,Absorption Rate growth12 lag 8,Absorption Rate growth12 lag 9,Absorption Rate lag 1,Absorption Rate lag 10,Absorption Rate lag 11,Absorption Rate lag 12,Absorption Rate lag 13,Absorption Rate lag 14,Absorption Rate lag 15,Absorption Rate lag 16,Absorption Rate lag 17,Absorption Rate lag 18,Absorption Rate lag 2,Absorption Rate lag 3,Absorption Rate lag 4,Absorption Rate lag 5,Absorption Rate lag 6,Absorption Rate lag 7,Absorption Rate lag 8,Absorption Rate lag 9,Mortgage rate 5y log,Mortgage rate 5y log lag 1,Mortgage rate 5y log lag 10,Mortgage rate 5y log lag 11,Mortgage rate 5y log lag 12,Mortgage rate 5y log lag 13,Mortgage rate 5y log lag 14,Mortgage rate 5y log lag 15,Mortgage rate 5y log lag 16,Mortgage rate 5y log lag 17,Mortgage rate 5y log lag 18,Mortgage rate 5y log lag 2,Mortgage rate 5y log lag 3,Mortgage rate 5y log lag 4,Mortgage rate 5y log lag 5,Mortgage rate 5y log lag 6,Mortgage rate 5y log lag 7,Mortgage rate 5y log lag 8,Mortgage rate 5y log lag 9,SNLR,SNLR lag 1,SNLR lag 10,SNLR lag 11,SNLR lag 12,SNLR lag 2,SNLR lag 3,SNLR lag 4,SNLR lag 5,SNLR lag 6,SNLR lag 7,SNLR lag 8,SNLR lag 9,HPI growth
2013-01-31,23.0,0.12195121951219523,-0.1598360655737704,0.18010752688172027,0.4252873563218391,-0.23460410557184752,-0.21064814814814814,0.1279373368146215,-0.017948717948717996,-0.029850746268656803,0.012594458438287104,-0.148068669527897,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.12756264236902048,-0.11877394636015326,-0.39882697947214074,-0.1442495126705653,-0.10144927536231874,-0.17405063291139244,-0.15174129353233834,0.05623471882640607,0.021333333333333204,0.25,0.2562500000000001,0.3737024221453289,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,-0.12954545454545463,20.5,43.9,37.2,26.1,34.1,43.2,38.3,39.0,40.2,39.7,24.4,23.4,21.1,24.2,23.4,27.6,34.8,38.3,1.4206957878372228,1.423108334242607,1.43746264769429,1.4422019930581866,1.4609379041156563,1.472472057360943,1.4770487243883548,1.4701758451005926,1.4861396960896067,1.5085119938441398,1.5195132049061133,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4701758451005926,1.472472057360943,0.3172828890799656,0.6822429906542056,0.5354223433242506,0.4955823293172691,0.32621690862510677,0.481086323957323,0.36906377204884666,0.30049566294919455,0.4721435316336166,0.3755020080321285,0.4028031687995125,0.41988365943945005,0.497289972899729,-0.005702066999287214
2013-02-28,27.1,0.17826086956521747,0.12195121951219523,-0.12756264236902048,0.18010752688172027,0.4252873563218391,-0.23460410557184752,-0.21064814814814814,0.1279373368146215,-0.017948717948717996,-0.029850746268656803,0.012594458438287104,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.271505376344086,-0.11877394636015326,-0.12954545454545463,-0.1442495126705653,-0.10144927536231874,-0.17405063291139244,-0.15174129353233834,0.05623471882640607,0.021333333333333204,0.25,0.2562500000000001,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,23.0,38.3,43.9,37.2,26.1,34.1,43.2,38.3,39.0,40.2,20.5,24.4,23.4,21.1,24.2,23.4,27.6,34.8,1.4134230285081433,1.4206957878372228,1.472472057360943,1.43746264769429,1.4422019930581866,1.4609379041156563,1.472472057360943,1.4770487243883548,1.4701758451005926,1.4861396960896067,1.5085119938441398,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4701758451005926,0.43478260869565216,0.3172828890799656,0.497289972899729,0.5354223433242506,0.4955823293172691,0.6822429906542056,0.481086323957323,0.36906377204884666,0.30049566294919455,0.4721435316336166,0.3755020080321285,0.4028031687995125,0.41988365943945005,0.011111111111111072
2013-03-31,32.1,0.18450184501845013,0.17826086956521747,-0.09138381201044388,-0.12756264236902048,0.18010752688172027,0.4252873563218391,-0.23460410557184752,-0.21064814814814814,0.1279373368146215,-0.017948717948717996,-0.029850746268656803,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.2687927107061503,-0.271505376344086,-0.18501170960187363,-0.12954545454545463,-0.1442495126705653,-0.10144927536231874,-0.17405063291139244,-0.15174129353233834,0.05623471882640607,0.021333333333333204,0.25,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,27.1,34.8,38.3,43.9,37.2,26.1,34.1,43.2,38.3,39.0,23.0,20.5,24.4,23.4,21.1,24.2,23.4,27.6,1.3912819026309295,1.4134230285081433,1.4701758451005926,1.472472057360943,1.43746264769429,1.4422019930581866,1.4609379041156563,1.472472057360943,1.4770487243883548,1.4701758451005926,1.4861396960896067,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,0.4376278118609407,0.43478260869565216,0.41988365943945005,0.497289972899729,0.5354223433242506,0.3172828890799656,0.6822429906542056,0.481086323957323,0.36906377204884666,0.30049566294919455,0.4721435316336166,0.3755020080321285,0.4028031687995125,0.007089684509039351
2013-04-30,35.3,0.09968847352024901,0.18450184501845013,-0.2068965517241378,-0.09138381201044388,-0.12756264236902048,0.18010752688172027,0.4252873563218391,-0.23460410557184752,-0.21064814814814814,0.1279373368146215,-0.017948717948717996,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.07832898172323766,-0.2687927107061503,-0.40772532188841204,-0.18501170960187363,-0.12954545454545463,-0.1442495126705653,-0.10144927536231874,-0.17405063291139244,-0.15174129353233834,0.05623471882640607,0.021333333333333204,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,32.1,27.6,34.8,38.3,43.9,37.2,26.1,34.1,43.2,38.3,27.1,23.0,20.5,24.4,23.4,21.1,24.2,23.4,1.3912819026309295,1.3912819026309295,1.4469189829363254,1.4701758451005926,1.472472057360943,1.43746264769429,1.4422019930581866,1.4609379041156563,1.472472057360943,1.4770487243883548,1.4701758451005926,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,0.46144650328750747,0.4376278118609407,0.4028031687995125,0.41988365943945005,0.497289972899729,0.43478260869565216,0.3172828890799656,0.6822429906542056,0.481086323957323,0.36906377204884666,0.30049566294919455,0.4721435316336166,0.3755020080321285,0.007391763463569179
2013-05-31,32.3,-0.08498583569405105,0.09968847352024901,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.12756264236902048,0.18010752688172027,0.4252873563218391,-0.23460410557184752,-0.21064814814814814,0.1279373368146215,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.07183908045977017,-0.07832898172323766,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,-0.12954545454545463,-0.1442495126705653,-0.10144927536231874,-0.17405063291139244,-0.15174129353233834,0.05623471882640607,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,35.3,23.4,27.6,34.8,38.3,43.9,37.2,26.1,34.1,43.2,32.1,27.1,23.0,20.5,24.4,23.4,21.1,24.2,1.3912819026309295,1.3912819026309295,1.4422019930581866,1.4469189829363254,1.4701758451005926,1.472472057360943,1.43746264769429,1.4422019930581866,1.4609379041156563,1.472472057360943,1.4770487243883548,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,0.4543239951278928,0.46144650328750747,0.3755020080321285,0.4028031687995125,0.41988365943945005,0.4376278118609407,0.43478260869565216,0.3172828890799656,0.6822429906542056,0.481086323957323,0.36906377204884666,0.30049566294919455,0.4721435316336166,0.009084556254367548
2013-06-30,28.2,-0.12693498452012375,-0.08498583569405105,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.12756264236902048,0.18010752688172027,0.4252873563218391,-0.23460410557184752,-0.21064814814814814,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.021739130434782483,-0.07183908045977017,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,-0.12954545454545463,-0.1442495126705653,-0.10144927536231874,-0.17405063291139244,-0.15174129353233834,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,32.3,24.2,23.4,27.6,34.8,38.3,43.9,37.2,26.1,34.1,35.3,32.1,27.1,23.0,20.5,24.4,23.4,21.1,1.3862943611198906,1.3912819026309295,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4701758451005926,1.472472057360943,1.43746264769429,1.4422019930581866,1.4609379041156563,1.472472057360943,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,0.4609375,0.4543239951278928,0.4721435316336166,0.3755020080321285,0.4028031687995125,0.46144650328750747,0.4376278118609407,0.43478260869565216,0.3172828890799656,0.6822429906542056,0.481086323957323,0.36906377204884666,0.30049566294919455,-0.0003462603878116033
2013-07-31,29.5,0.046099290780141855,-0.12693498452012375,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.12756264236902048,0.18010752688172027,0.4252873563218391,-0.23460410557184752,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,0.26068376068376087,0.021739130434782483,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,-0.12954545454545463,-0.1442495126705653,-0.10144927536231874,-0.17405063291139244,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,28.2,21.1,24.2,23.4,27.6,34.8,38.3,43.9,37.2,26.1,32.3,35.3,32.1,27.1,23.0,20.5,24.4,23.4,1.4060969884160703,1.3862943611198906,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4701758451005926,1.472472057360943,1.43746264769429,1.4422019930581866,1.4609379041156563,1.3912819026309295,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,0.47230320699708456,0.4609375,0.30049566294919455,0.4721435316336166,0.3755020080321285,0.4543239951278928,0.46144650328750747,0.4376278118609407,0.43478260869565216,0.3172828890799656,0.6822429906542056,0.481086323957323,0.36906377204884666,-0.004156563907170119
2013-08-31,30.2,0.023728813559322104,0.046099290780141855,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.12756264236902048,0.18010752688172027,0.4252873563218391,-0.12693498452012375,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.24793388429752072,0.26068376068376087,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,-0.12954545454545463,-0.1442495126705653,-0.10144927536231874,0.021739130434782483,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,29.5,23.4,21.1,24.2,23.4,27.6,34.8,38.3,43.9,37.2,28.2,32.3,35.3,32.1,27.1,23.0,20.5,24.4,1.4206957878372228,1.4060969884160703,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4701758451005926,1.472472057360943,1.43746264769429,1.4422019930581866,1.3862943611198906,1.3912819026309295,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,0.5422794117647058,0.47230320699708456,0.36906377204884666,0.30049566294919455,0.4721435316336166,0.4609375,0.4543239951278928,0.46144650328750747,0.4376278118609407,0.43478260869565216,0.3172828890799656,0.6822429906542056,0.481086323957323,0.0020869565217391806
2013-09-30,28.5,-0.056291390728476776,0.023728813559322104,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.12756264236902048,0.18010752688172027,0.046099290780141855,-0.12693498452012375,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.3507109004739335,0.24793388429752072,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,-0.12954545454545463,-0.1442495126705653,0.26068376068376087,0.021739130434782483,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,30.2,24.4,23.4,21.1,24.2,23.4,27.6,34.8,38.3,43.9,29.5,28.2,32.3,35.3,32.1,27.1,23.0,20.5,1.4655675420143985,1.4206957878372228,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4701758451005926,1.472472057360943,1.43746264769429,1.4060969884160703,1.3862943611198906,1.3912819026309295,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,0.4095966620305981,0.5422794117647058,0.481086323957323,0.36906377204884666,0.30049566294919455,0.47230320699708456,0.4609375,0.4543239951278928,0.46144650328750747,0.4376278118609407,0.43478260869565216,0.3172828890799656,0.6822429906542056,-0.0027768136063867077
2013-10-31,30.8,0.08070175438596494,-0.056291390728476776,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.12756264236902048,0.023728813559322104,0.046099290780141855,-0.12693498452012375,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,0.31623931623931645,0.3507109004739335,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,-0.12954545454545463,0.24793388429752072,0.26068376068376087,0.021739130434782483,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,28.5,20.5,24.4,23.4,21.1,24.2,23.4,27.6,34.8,38.3,30.2,29.5,28.2,32.3,35.3,32.1,27.1,23.0,1.4816045409242156,1.4655675420143985,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4701758451005926,1.472472057360943,1.4206957878372228,1.4060969884160703,1.3862943611198906,1.3912819026309295,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,0.46946564885496184,0.4095966620305981,0.6822429906542056,0.481086323957323,0.36906377204884666,0.5422794117647058,0.47230320699708456,0.4609375,0.4543239951278928,0.46144650328750747,0.4376278118609407,0.43478260869565216,0.3172828890799656,0.009049773755656076
2013-11-30,28.3,-0.08116883116883111,0.08070175438596494,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,-0.09138381201044388,-0.056291390728476776,0.023728813559322104,0.046099290780141855,-0.12693498452012375,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.1598360655737705,0.31623931623931645,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,-0.18501170960187363,0.3507109004739335,0.24793388429752072,0.26068376068376087,0.021739130434782483,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,30.8,23.0,20.5,24.4,23.4,21.1,24.2,23.4,27.6,34.8,28.5,30.2,29.5,28.2,32.3,35.3,32.1,27.1,1.47932922708708,1.4816045409242156,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4701758451005926,1.4655675420143985,1.4206957878372228,1.4060969884160703,1.3862943611198906,1.3912819026309295,1.3912819026309295,1.3912819026309295,1.4134230285081433,0.49535315985130113,0.46946564885496184,0.3172828890799656,0.6822429906542056,0.481086323957323,0.4095966620305981,0.5422794117647058,0.47230320699708456,0.4609375,0.4543239951278928,0.46144650328750747,0.4376278118609407,0.43478260869565216,-0.006209037599172129
2013-12-31,26.5,-0.06360424028268552,-0.08116883116883111,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.2068965517241378,0.08070175438596494,-0.056291390728476776,0.023728813559322104,0.046099290780141855,-0.12693498452012375,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.29268292682926833,0.1598360655737705,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,-0.40772532188841204,0.31623931623931645,0.3507109004739335,0.24793388429752072,0.26068376068376087,0.021739130434782483,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,28.3,27.1,23.0,20.5,24.4,23.4,21.1,24.2,23.4,27.6,30.8,28.5,30.2,29.5,28.2,32.3,35.3,32.1,1.47932922708708,1.47932922708708,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.4469189829363254,1.4816045409242156,1.4655675420143985,1.4206957878372228,1.4060969884160703,1.3862943611198906,1.3912819026309295,1.3912819026309295,1.3912819026309295,0.7,0.49535315985130113,0.43478260869565216,0.3172828890799656,0.6822429906542056,0.46946564885496184,0.4095966620305981,0.5422794117647058,0.47230320699708456,0.4609375,0.4543239951278928,0.46144650328750747,0.4376278118609407,0.0013884068031932983
2014-01-31,25.6,-0.03396226415094339,-0.06360424028268552,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.15217391304347838,-0.08116883116883111,0.08070175438596494,-0.056291390728476776,0.023728813559322104,0.046099290780141855,-0.12693498452012375,-0.08498583569405105,0.09968847352024901,0.11304347826086958,0.29268292682926833,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,-0.4105793450881613,0.1598360655737705,0.31623931623931645,0.3507109004739335,0.24793388429752072,0.26068376068376087,0.021739130434782483,-0.07183908045977017,-0.07832898172323766,26.5,32.1,27.1,23.0,20.5,24.4,23.4,21.1,24.2,23.4,28.3,30.8,28.5,30.2,29.5,28.2,32.3,35.3,1.4770487243883548,1.47932922708708,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.4422019930581866,1.47932922708708,1.4816045409242156,1.4655675420143985,1.4206957878372228,1.4060969884160703,1.3862943611198906,1.3912819026309295,1.3912819026309295,0.3602430555555556,0.7,0.4376278118609407,0.43478260869565216,0.3172828890799656,0.49535315985130113,0.46946564885496184,0.4095966620305981,0.5422794117647058,0.47230320699708456,0.4609375,0.4543239951278928,0.46144650328750747,0.001386481802426287
2014-02-28,27.0,0.0546875,-0.03396226415094339,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,0.03418803418803429,-0.06360424028268552,-0.08116883116883111,0.08070175438596494,-0.056291390728476776,0.023728813559322104,0.046099290780141855,-0.12693498452012375,-0.08498583569405105,-0.0036900369003690647,0.11304347826086958,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,-0.3980099502487563,0.29268292682926833,0.1598360655737705,0.31623931623931645,0.3507109004739335,0.24793388429752072,0.26068376068376087,0.021739130434782483,-0.07183908045977017,25.6,35.3,32.1,27.1,23.0,20.5,24.4,23.4,21.1,24.2,26.5,28.3,30.8,28.5,30.2,29.5,28.2,32.3,1.463255402256019,1.4770487243883548,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4422019930581866,1.47932922708708,1.47932922708708,1.4816045409242156,1.4655675420143985,1.4206957878372228,1.4060969884160703,1.3862943611198906,1.3912819026309295,0.41353996737357257,0.3602430555555556,0.46144650328750747,0.4376278118609407,0.43478260869565216,0.7,0.49535315985130113,0.46946564885496184,0.4095966620305981,0.5422794117647058,0.47230320699708456,0.4609375,0.4543239951278928,0.00692281066112832
2014-03-31,30.7,0.13703703703703707,0.0546875,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,-0.12809917355371891,-0.03396226415094339,-0.06360424028268552,-0.08116883116883111,0.08070175438596494,-0.056291390728476776,0.023728813559322104,0.046099290780141855,-0.12693498452012375,-0.04361370716510915,-0.0036900369003690647,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.4589743589743589,0.11304347826086958,0.29268292682926833,0.1598360655737705,0.31623931623931645,0.3507109004739335,0.24793388429752072,0.26068376068376087,0.021739130434782483,27.0,32.3,35.3,32.1,27.1,23.0,20.5,24.4,23.4,21.1,25.6,26.5,28.3,30.8,28.5,30.2,29.5,28.2,1.425515074273172,1.463255402256019,1.3912819026309295,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.4350845252893227,1.4770487243883548,1.47932922708708,1.47932922708708,1.4816045409242156,1.4655675420143985,1.4206957878372228,1.4060969884160703,1.3862943611198906,0.4331766286098052,0.41353996737357257,0.4543239951278928,0.46144650328750747,0.4376278118609407,0.3602430555555556,0.7,0.49535315985130113,0.46946564885496184,0.4095966620305981,0.5422794117647058,0.47230320699708456,0.4609375,0.013062908215881741
2014-04-30,32.8,0.0684039087947883,0.13703703703703707,-0.12693498452012375,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.1090047393364928,0.0546875,-0.03396226415094339,-0.06360424028268552,-0.08116883116883111,0.08070175438596494,-0.056291390728476776,0.023728813559322104,0.046099290780141855,-0.07082152974504252,-0.04361370716510915,0.021739130434782483,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.3890339425587467,-0.0036900369003690647,0.11304347826086958,0.29268292682926833,0.1598360655737705,0.31623931623931645,0.3507109004739335,0.24793388429752072,0.26068376068376087,30.7,28.2,32.3,35.3,32.1,27.1,23.0,20.5,24.4,23.4,27.0,25.6,26.5,28.3,30.8,28.5,30.2,29.5,1.3912819026309295,1.425515074273172,1.3862943611198906,1.3912819026309295,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.4279160358107101,1.463255402256019,1.4770487243883548,1.47932922708708,1.47932922708708,1.4816045409242156,1.4655675420143985,1.4206957878372228,1.4060969884160703,0.4436741767764298,0.4331766286098052,0.4609375,0.4543239951278928,0.46144650328750747,0.41353996737357257,0.3602430555555556,0.7,0.49535315985130113,0.46946564885496184,0.4095966620305981,0.5422794117647058,0.47230320699708456,0.013233797081778187
2014-05-31,31.0,-0.05487804878048774,0.0684039087947883,0.046099290780141855,-0.12693498452012375,-0.08498583569405105,0.09968847352024901,0.18450184501845013,0.17826086956521747,0.12195121951219523,-0.1598360655737704,0.042735042735042805,0.13703703703703707,0.0546875,-0.03396226415094339,-0.06360424028268552,-0.08116883116883111,0.08070175438596494,-0.056291390728476776,0.023728813559322104,-0.04024767801857576,-0.07082152974504252,0.26068376068376087,0.021739130434782483,-0.07183908045977017,-0.07832898172323766,-0.2687927107061503,-0.271505376344086,-0.11877394636015326,-0.39882697947214074,-0.43518518518518523,-0.04361370716510915,-0.0036900369003690647,0.11304347826086958,0.29268292682926833,0.1598360655737705,0.31623931623931645,0.3507109004739335,0.24793388429752072,32.8,29.5,28.2,32.3,35.3,32.1,27.1,23.0,20.5,24.4,30.7,27.0,25.6,26.5,28.3,30.8,28.5,30.2,1.3912819026309295,1.3912819026309295,1.4060969884160703,1.3862943611198906,1.3912819026309295,1.3912819026309295,1.3912819026309295,1.4134230285081433,1.4206957878372228,1.423108334242607,1.423108334242607,1.425515074273172,1.463255402256019,1.4770487243883548,1.47932922708708,1.47932922708708,1.4816045409242156,1.4655675420143985,1.4206957878372228,0.4346153846153846,0.4436741767764298,0.47230320699708456,0.4609375,0.4543239951278928,0.4331766286098052,0.41353996737357257,0.3602430555555556,0.7,0.49535315985130113,0.46946564885496184,0.4095966620305981,0.5422794117647058,-0.003683858004018714
